number,value,datetime_start,datetime_complete,duration,params_alpha-eval,params_alpha-train,params_batch-size,params_eps-eval,params_eps-train,params_lambda-actions-eval,params_lambda-actions-train,params_lambda-frames-eval,params_lambda-frames-train,params_learning-rate,params_n-epochs,params_n-frames,params_radius-gw,params_rho,params_ub-actions,params_ub-frames,params_weight-decay,state
232,0.6925490438938141,2025-03-02 18:04:35.821283,2025-03-02 18:06:14.837354,0 days 00:01:39.016071,0.4631391205511046,0.504502161760849,8,0.001005910939512032,0.08372837384078416,0.06104983678832855,0.00539092815364646,0.0028267496023623435,0.05305209652518002,0.0015655821159353354,30,14,0.011885559352552694,0.17081552959203228,False,True,0.0002650147084617149,COMPLETE
233,0.6893572837114335,2025-03-02 18:06:14.845285,2025-03-02 18:07:53.975903,0 days 00:01:39.130618,0.4523373039018276,0.4977773555617217,8,0.0025010505898043936,0.08101297044782804,0.06088771775961095,0.005666803890945098,0.004214260644828542,0.052932056595595224,0.0014815407612602343,30,14,0.01262204617874632,0.1659457823319418,False,True,0.00025000861634140643,COMPLETE
234,0.6353963822126388,2025-03-02 18:07:53.983860,2025-03-02 18:09:32.965099,0 days 00:01:38.981239,0.458735912816827,0.5023362616732178,8,0.0010796425766454983,0.08092974578311894,0.060437174642624616,0.010894127738978287,0.004867614965513611,0.05298358333079552,0.0016326165711427131,30,13,0.01132030026244959,0.1831082878330711,False,True,0.0002929363698796045,COMPLETE
235,0.6395102322101593,2025-03-02 18:09:32.973404,2025-03-02 18:11:11.760669,0 days 00:01:38.787265,0.41349194876065587,0.4753450838341536,8,0.0026144372286286193,0.08606223923727295,0.06274692800815947,0.004273217903337953,0.04333963778660321,0.05114855831640584,0.0020522480558082456,30,14,0.017439780857968948,0.16927185908936715,False,True,0.0002473521719135019,COMPLETE
236,0.6868434548377991,2025-03-02 18:11:11.768432,2025-03-02 18:12:51.223316,0 days 00:01:39.454884,0.4447611589857088,0.5120008913205638,8,0.00409353585253769,0.08385478589855966,0.06105397056033936,0.009221348673673439,0.006103433179117283,0.05409696858247069,0.002202609684444582,30,14,0.011816021109286942,0.17902777589143068,False,True,0.00027745679504584105,COMPLETE
237,0.6953713566064834,2025-03-02 18:12:51.231088,2025-03-02 18:14:23.027392,0 days 00:01:31.796304,0.4559581044943887,0.5365436334697447,8,0.002718612779374874,0.08128933482227167,0.0637839727254935,0.006166563752274224,0.0036945943434323297,0.049392566852639125,0.001481548702092496,29,13,0.010599841853912394,0.19424858266963943,False,True,0.00010963982016128762,COMPLETE
238,0.6866764217615128,2025-03-02 18:14:23.035882,2025-03-02 18:15:54.619386,0 days 00:01:31.583504,0.4611501098915403,0.49324915948657544,8,0.0011847968636023191,0.09064003772532606,0.06426487044922452,0.005266964449588678,0.009097522238679304,0.049851697548508246,0.001399354132291909,29,13,0.015596659178838937,0.18604147111944833,False,True,0.00016941543059720073,COMPLETE
239,0.6856948882341385,2025-03-02 18:15:54.627486,2025-03-02 18:17:26.868170,0 days 00:01:32.240684,0.4513303195781733,0.5327395616416174,8,0.006832546969393444,0.08226474170167371,0.06572439194626394,0.0028438362459038235,0.00434438899478822,0.04831101515382955,0.002923829033718612,29,13,0.009552710470748287,0.1926409377373038,False,True,0.00011916240007752235,COMPLETE
240,0.6349000006914138,2025-03-02 18:17:26.876230,2025-03-02 18:18:58.881820,0 days 00:01:32.005590,0.4693421352834021,0.5259829793648382,8,0.002866647993420082,0.08679205925017408,0.06264486559907931,0.007581233238425102,0.0061416664562452695,0.0583633500857515,0.0015238589217715318,29,14,0.012839980431497533,0.17393234605501343,False,True,0.00024094169733424614,COMPLETE
241,0.6892837882041931,2025-03-02 18:18:58.889699,2025-03-02 18:20:37.690957,0 days 00:01:38.801258,0.43806604481924766,0.5093761918786649,8,0.003810480921575412,0.0801689316669887,0.06036997322707118,0.0058856674538905265,0.0030452908086415756,0.0518549910834794,0.0017977561462749357,30,14,0.052418584479344096,0.20087801528705493,False,True,0.0003182571130781407,COMPLETE
242,0.6897921353578567,2025-03-02 18:20:37.699670,2025-03-02 18:22:16.146718,0 days 00:01:38.447048,0.45569209954436174,0.507683527444711,8,0.0045599225522174516,0.07937556982000162,0.06050995895014765,0.006002216838148438,0.0029692090546755176,0.05265369511575412,0.001720043805289338,30,14,0.011095775087220351,0.19625871562547204,False,True,0.00032299016215331307,COMPLETE
243,0.537003117799759,2025-03-02 18:22:16.154823,2025-03-02 18:23:54.210893,0 days 00:01:38.056070,0.46729501609599833,0.49041312611584253,8,0.0010175742964493176,0.07794065263464012,0.07171338122073127,0.01072682721085667,0.08855223789169793,0.05353649258970332,0.0013835690916442097,30,14,0.011779392675948765,0.19339598483113757,False,True,0.0001348605789148869,COMPLETE
244,0.6874608606100083,2025-03-02 18:23:54.218752,2025-03-02 18:25:33.689908,0 days 00:01:39.471156,0.4493393532009623,0.5208141141581997,8,0.005270505640118972,0.08244509065693038,0.06661065435290013,0.007053454530320776,0.002870853666194132,0.056369170164975856,0.0024248916727159747,30,15,0.010395289906910002,0.18637870983108132,False,True,0.0002667763680543733,COMPLETE
245,0.6252861976623535,2025-03-02 18:25:33.698126,2025-03-02 18:27:12.322024,0 days 00:01:38.623898,0.45824046336072183,0.5361139790005193,8,0.005224592747791726,0.07893181688528418,0.06348207962763766,0.004355732780224512,0.0010188469498121396,0.060516342999588815,0.0016196491255967174,30,14,0.014533467471406523,0.18235648684393282,False,True,0.0001865892988495436,COMPLETE
246,0.6921974897384643,2025-03-02 18:27:12.330018,2025-03-02 18:28:44.691906,0 days 00:01:32.361888,0.41787496657727013,0.5015094168550008,8,0.0029206180997871796,0.08353398837830231,0.05963010087893109,0.002547163962771313,0.0047183519652685075,0.05237338043938784,0.001288260803597546,29,15,0.009987768694802453,0.16865583771041642,False,True,0.00032246353046493006,COMPLETE
247,0.6871875792741775,2025-03-02 18:28:44.699850,2025-03-02 18:30:17.687969,0 days 00:01:32.988119,0.41765505950456727,0.5493087184218204,8,0.007744863216021217,0.0845699724243755,0.058183022752428364,0.0022780885541366517,0.004704951650744743,0.05667497987693582,0.0036899322224650485,29,15,0.009514569207672102,0.1966665530742394,False,True,9.817117509936326e-05,COMPLETE
248,0.6836302012205124,2025-03-02 18:30:17.695998,2025-03-02 18:31:49.854838,0 days 00:01:32.158840,0.3901564905029996,0.5405820350486898,8,0.0046948845093190365,0.08376323575087964,0.07014057515912088,0.008768791558730872,0.0074581771054393715,0.04928269513537242,0.0012082407311522878,29,15,0.010526028135217795,0.17760673090263582,False,True,0.00031461784455424327,COMPLETE
249,0.6919624209403992,2025-03-02 18:31:49.862986,2025-03-02 18:33:21.352508,0 days 00:01:31.489522,0.4830622156719962,0.5096885574180904,8,0.006642481983603638,0.07651297238613823,0.07412070125828435,0.014027000362392503,0.0026973854791071017,0.05870111811639806,0.001250429222780397,29,13,0.016580629909343947,0.17504656072068972,False,True,0.0003240133723679302,COMPLETE
250,0.6225883334875106,2025-03-02 18:33:21.360772,2025-03-02 18:34:53.726350,0 days 00:01:32.365578,0.49305649979960847,0.5091234887808718,8,0.006844388424211784,0.07743471940226923,0.07445293494388125,0.01446551848974109,0.057969079387119316,0.0546296277381162,0.0012446697936969522,29,13,0.02039554188010931,0.1881766807532643,False,True,0.0003288241532080724,COMPLETE
251,0.6733035057783127,2025-03-02 18:34:53.734416,2025-03-02 18:36:26.219398,0 days 00:01:32.484982,0.4753757036738788,0.4863558072841237,8,0.0010183225896880047,0.08161267005465908,0.07329855115442631,0.01244258628338387,0.005633123671763129,0.05196639851006437,0.001021007096933722,29,13,0.016122630821593844,0.17260963033534038,False,True,0.00028803531697957856,COMPLETE
252,0.6481005042791367,2025-03-02 18:36:26.227771,2025-03-02 18:37:58.075705,0 days 00:01:31.847934,0.4106970558963013,0.5147349282505878,8,0.0026701266893146124,0.08744064742454125,0.0591652868033629,0.0032605837728997156,0.0010265716412997182,0.06194148945487832,0.0020070938467716504,29,13,0.009062455978041,0.178920520539425,False,True,0.0003411754047705604,COMPLETE
253,0.5440354853868484,2025-03-02 18:37:58.083925,2025-03-02 18:39:29.768350,0 days 00:01:31.684425,0.4900453295002192,0.5257264290377098,8,0.006958511576214335,0.07959825230991016,0.07145294311497377,0.014253191011484286,0.0028030518217976967,0.06668270221803949,0.0027476292297080418,29,15,0.015028821223231606,0.18695659281981955,True,True,0.00041599928769109123,COMPLETE
254,0.6148014485836029,2025-03-02 18:39:29.776752,2025-03-02 18:41:07.537707,0 days 00:01:37.760955,0.4737824479437355,0.5028992398503305,8,0.06926243647617628,0.08304172088151021,0.07569344989700472,0.009346142304462731,0.004579532028009767,0.04742962940697263,0.0012665719016776763,30,14,0.01834531123350628,0.19455287828916837,False,True,0.00029230818666677646,COMPLETE
255,0.6742786318063736,2025-03-02 18:41:07.545913,2025-03-02 18:42:40.177073,0 days 00:01:32.631160,0.42962160654894793,0.4690034193116079,8,0.0032662522528260083,0.08563376763617019,0.06815511169912278,0.010620276463757409,0.007411913808985203,0.05668510885844601,0.0023120745316652035,29,15,0.011707303740209608,0.10491581573052541,False,True,0.00035782270032707144,COMPLETE
256,0.6745988965034485,2025-03-02 18:42:40.185352,2025-03-02 18:44:19.484373,0 days 00:01:39.299021,0.5019386076890813,0.5589638673669068,8,0.00590204145712585,0.0760254546449896,0.05816862678281469,0.001996189395325747,0.0024218396259410337,0.051013797063072,0.0033960311994963924,30,13,0.008837849909041132,0.17038737475874105,False,True,0.00022354447278939672,COMPLETE
257,0.6815731734037399,2025-03-02 18:44:19.493004,2025-03-02 18:45:58.993795,0 days 00:01:39.500791,0.46116820067437997,0.5398935892659883,8,0.007945345266852871,0.08874533824536526,0.06169806193092373,0.00100460830509771,0.005689744412982304,0.054695965771349435,0.0010270999721017837,30,14,0.010834814555495564,0.18202053180639793,False,True,0.0004360791391705531,COMPLETE
258,0.672445061802864,2025-03-02 18:45:59.001882,2025-03-02 18:47:31.163221,0 days 00:01:32.161339,0.48174597373630434,0.5163142215079188,8,0.0027602512559571106,0.07861752878518119,0.0730093290993318,0.01640504876607208,0.0010869044859995846,0.05935664521445282,0.0043124336962781125,29,15,0.016709094651973788,0.17528089466489305,False,True,0.00031710856661945803,COMPLETE
259,0.6739967793226243,2025-03-02 18:47:31.171438,2025-03-02 18:49:09.598333,0 days 00:01:38.426895,0.5080191238473238,0.4970766413346853,8,0.004716552961254587,0.0817580987546238,0.06363452133216946,0.007771904219289364,0.004153975084195345,0.05341212417907531,0.0018596474376811564,30,13,0.014007476859282638,0.190622953177769,False,True,0.0002725049555898752,COMPLETE
260,0.6540438890457153,2025-03-02 18:49:09.606942,2025-03-02 18:50:41.831478,0 days 00:01:32.224536,0.4672020541240468,0.5851695283408933,8,0.03676607061048051,0.0734115084296347,0.05942841904781945,0.004116725212545441,0.009246766195356105,0.05722155636101773,0.0013044553218424688,29,14,0.007655449034950096,0.19870893163892858,False,True,0.00038003719740025294,COMPLETE
261,0.6512532562017441,2025-03-02 18:50:41.840032,2025-03-02 18:52:20.686146,0 days 00:01:38.846114,0.4941701305760498,0.5600850080998732,8,0.05462385250876762,0.08009426643319462,0.05608418681888501,0.013308238857647078,0.003325025362066038,0.06376298795140568,0.001640410601603629,30,14,0.011618866221212878,0.18206863491776143,False,True,0.00034166945486072516,COMPLETE
262,0.686740404367447,2025-03-02 18:52:20.695091,2025-03-02 18:53:59.501518,0 days 00:01:38.806427,0.48409655895179315,0.5351232407339963,8,0.0010758695234455694,0.08341726806050384,0.07074435430843878,0.010855789374007746,0.001005249527997693,0.04973433237517457,0.00227622288314773,30,16,0.008632052463947815,0.2065182567259977,False,True,0.00014942823728126262,COMPLETE
263,0.6661969751119614,2025-03-02 18:53:59.509939,2025-03-02 18:55:31.197407,0 days 00:01:31.687468,0.439948921513043,0.5741210864301186,8,0.003924094598497917,0.07745881400067214,0.06881770597225986,0.007885444569984959,0.006633874365577859,0.0604793675221627,0.0028020526044343083,29,15,0.013651373606986358,0.18785081228347697,False,True,0.00020597394697694724,COMPLETE
264,0.673424118757248,2025-03-02 18:55:31.205782,2025-03-02 18:57:09.547965,0 days 00:01:38.342183,0.5215082671698725,0.5483941789955697,8,0.006250847025483512,0.0855434216166673,0.06500756990582686,0.004990628253664431,0.004593252281716299,0.055479879298196526,0.0011647064564540561,30,13,0.021920997213995177,0.1740958626200818,False,True,0.0002627108492147537,COMPLETE
265,0.5243974715471268,2025-03-02 18:57:09.556416,2025-03-02 18:58:47.106051,0 days 00:01:37.549635,0.508113012547202,0.4848059193153676,8,0.002808960621464051,0.08058504373447135,0.061014830404575525,0.007215105538965427,0.0030861807250634346,0.05293146380049317,0.0008847606226611667,30,14,0.09974603080451998,0.16736765016723273,False,True,0.0004218878172397208,COMPLETE
266,0.5413600444793701,2025-03-02 18:58:47.114541,2025-03-02 19:00:20.785808,0 days 00:01:33.671267,0.4720091677190087,0.5079718762518292,8,0.005100574731376611,0.0995937229555044,0.05717546594406255,0.016016325458188173,0.07319013569365163,0.05799995019034841,0.0018799175332105528,29,24,0.01055319141185962,0.1945533821979755,False,True,0.00023307236009062913,COMPLETE
267,0.686949011683464,2025-03-02 19:00:20.794228,2025-03-02 19:01:59.618841,0 days 00:01:38.824613,0.36364606109002884,0.5276773086398462,8,0.007981430198091324,0.07557075135571513,0.07473859117539085,0.018032254981634414,0.008114105688351551,0.045190008076565244,0.0014516173753175744,30,16,0.015760463375328777,0.18003287097245774,False,True,0.00032120158885909085,COMPLETE
268,0.6307927668094635,2025-03-02 19:01:59.627360,2025-03-02 19:03:37.947586,0 days 00:01:38.320226,0.45413742316896066,0.5615119822235404,8,0.0027222332118686065,0.08355594051800044,0.06748286681122352,0.012066719218005907,0.005688960610307036,0.05562783473424003,0.003316662621590088,30,15,0.0075409655659371185,0.18561375499718769,False,True,0.00037698943033076374,COMPLETE
269,0.6610935002565383,2025-03-02 19:03:37.956240,2025-03-02 19:05:20.678796,0 days 00:01:42.722556,0.49640464530644185,0.5841106761337571,8,0.005683849122810721,0.07828578313153912,0.07195385867405346,0.0031469764038141177,0.0027881470824530426,0.0724411089848493,0.0022079581602284584,29,14,0.012544194398037731,0.1711258071250616,False,False,0.000294518894936965,COMPLETE
270,0.6942661046981812,2025-03-02 19:05:20.687314,2025-03-02 19:06:59.568064,0 days 00:01:38.880750,0.4837290485443964,0.5501361867624336,8,0.0010091421687651791,0.08171791225479409,0.053999869653997,0.004800873360825729,0.004528939966232017,0.05176089357187625,0.0010384386917362163,30,14,0.017964758743215778,0.17723179896525038,False,True,0.0004485335535787407,COMPLETE
271,0.5440354853868484,2025-03-02 19:06:59.576941,2025-03-02 19:08:38.053733,0 days 00:01:38.476792,0.5215577867656163,0.5454520941300336,8,0.001346434841008987,0.08102028025229792,0.05627369180467223,0.004720184078389023,0.010265748378533461,0.05128400864534671,0.0009375507010758606,30,13,0.01822128053557521,0.1906850642922034,True,True,0.00042479714570319363,COMPLETE
272,0.6852505445480346,2025-03-02 19:08:38.062443,2025-03-02 19:10:10.158517,0 days 00:01:32.096074,0.5010430822978176,0.5210055534628433,8,0.00451671286722123,0.07686324608087346,0.05907974302344114,0.019131842628927778,0.006201502482134788,0.04769366749689455,0.0010950894448949547,29,15,0.016804877721886713,0.17531836934095602,False,True,0.0004458612337354287,COMPLETE
273,0.5911929249763489,2025-03-02 19:10:10.167074,2025-03-02 19:11:48.566806,0 days 00:01:38.399732,0.4625260466897786,0.5560325183691724,8,0.008243161106964192,0.0738485970951991,0.053582316082353726,0.0030790477460873045,0.0010704369013291581,0.011087598966394184,0.0012464269051386382,30,14,0.015124647704943569,0.19941801597256137,False,True,0.0003698050682894577,COMPLETE
274,0.6870371282100677,2025-03-02 19:11:48.575600,2025-03-02 19:13:27.858499,0 days 00:01:39.282899,0.486698603411602,0.5322290825599568,8,0.00369268837786451,0.08185578413571735,0.05420049642843267,0.006501890109812654,0.004771029233971087,0.05174884402157865,0.0025983228176075313,30,13,0.019433104012235806,0.1673272001862816,False,True,0.00016111895242434105,COMPLETE
275,0.6507694512605667,2025-03-02 19:13:27.867174,2025-03-02 19:14:59.725412,0 days 00:01:31.858238,0.5147236983711239,0.500851571682589,8,0.0010213674906221612,0.07916614400908754,0.06275834482983553,0.020387006954303857,0.004061262309443049,0.05374705038665403,0.0018091989353616685,29,14,0.05740020651557699,0.18450686694366705,False,True,0.0004633827032678066,COMPLETE
276,0.6678668022155761,2025-03-02 19:14:59.734011,2025-03-02 19:16:38.641246,0 days 00:01:38.907235,0.43697451399368037,0.5517933114575126,8,0.0067788749443648735,0.07940216650364948,0.06467561041014179,0.02394170329948382,0.0076145894710861915,0.050159526830941936,0.004177453689376979,30,15,0.010094143065234424,0.20424492732419036,False,True,0.00034558398440408277,COMPLETE
277,0.609341812133789,2025-03-02 19:16:38.650022,2025-03-02 19:18:09.647305,0 days 00:01:30.997283,0.4062696291596857,0.5679125790999123,8,0.004376705196121548,0.07615447855403926,0.06038755356202366,0.004811492377899372,0.0027390121796670845,0.05867314619293179,0.0010397035622168405,29,14,0.09108452823946009,0.17654039223962023,False,True,0.0002076577504807054,COMPLETE
278,0.6976821392774581,2025-03-02 19:18:09.656065,2025-03-02 19:19:48.111495,0 days 00:01:38.455430,0.44937514251377353,0.5397961067903126,8,0.002582604681827518,0.08165182623246346,0.05806525938559448,0.00999239048060458,0.0010487911969487248,0.0624776505164025,0.0013388013375719822,30,15,0.0076463299302512045,0.1935466793795444,False,True,0.00040146728419227477,COMPLETE
279,0.6882531344890594,2025-03-02 19:19:48.120277,2025-03-02 19:21:27.343431,0 days 00:01:39.223154,0.45137998468988144,0.5350454476018556,8,0.0025579750452438287,0.0820835670385669,0.05755786335869562,0.009088775110945321,0.005625340286350826,0.060906952433551945,0.0015803575304832605,30,15,0.00925759171932385,0.19293954048467019,False,True,0.0003899757410596052,COMPLETE
280,0.6920296013355255,2025-03-02 19:21:27.352432,2025-03-02 19:23:06.607267,0 days 00:01:39.254835,0.4665360679698255,0.515898798870026,8,0.002685879677945935,0.08584141552385802,0.06222211634028692,0.010435368901529242,0.001296920599357069,0.06281591450252824,0.002050708125614686,30,14,0.007568907081330101,0.16209244114048063,False,True,0.0003129833131994491,COMPLETE
281,0.6899330705404281,2025-03-02 19:23:06.616966,2025-03-02 19:24:45.150759,0 days 00:01:38.533793,0.4770768536205522,0.5211006942321067,8,0.0025976546778238266,0.08524861853289016,0.05535667298334471,0.0130616547281468,0.0010945003420689925,0.06485077350521284,0.0031187699598682057,30,15,0.00716199382761179,0.15699672669910444,False,True,0.00045896798693372535,COMPLETE
282,0.6874680012464522,2025-03-02 19:24:45.159892,2025-03-02 19:26:24.179633,0 days 00:01:39.019741,0.39293400130131373,0.5209689318532255,8,0.002432255494291141,0.08622055802741577,0.056149779518116914,0.012114748590491636,0.0014892736323796848,0.06255569991289424,0.0035741463090138564,30,15,0.006794955771247381,0.15327038905647025,False,True,0.0004388847615912363,COMPLETE
283,0.6888924419879914,2025-03-02 19:26:24.188508,2025-03-02 19:28:02.390061,0 days 00:01:38.201553,0.42536235548845625,0.5421246602779042,8,0.001159517108803636,0.08889615322879098,0.054065374115741506,0.014420684273268296,0.0013650546518995399,0.06388820083630722,0.002967747869862802,30,15,0.007559334940640514,0.15467002709046054,False,True,0.00040437806927354084,COMPLETE
284,0.6842818766832351,2025-03-02 19:28:02.399652,2025-03-02 19:29:34.889116,0 days 00:01:32.489464,0.48220008748235466,0.5276005463979454,8,0.006453963660053981,0.09395550013861241,0.05479369435436404,0.010758346114191027,0.002712960675706522,0.06986072422596415,0.002486091630566659,29,15,0.007623819230988855,0.16074290949206327,False,True,0.0005050504433807095,COMPLETE
285,0.6802121430635453,2025-03-02 19:29:34.898150,2025-03-02 19:31:13.337848,0 days 00:01:38.439698,0.46443013780385617,0.5188729065773214,8,0.0011372282963970192,0.08726478440841025,0.05843290568653704,0.012914045493904888,0.0014050504758336053,0.06560704927754235,0.003251550561694495,30,15,0.006065088448364944,0.14708065245300814,False,True,0.0002953295734816575,COMPLETE
286,0.6869495749473571,2025-03-02 19:31:13.346912,2025-03-02 19:32:52.915361,0 days 00:01:39.568449,0.5022319149908939,0.49279876696302227,8,0.004081187269743347,0.08469056354007806,0.0627873611105775,0.015771951002643232,0.001096383299170227,0.061674659675392124,0.0021979916937460227,30,13,0.008689981921785307,0.1627897968415984,False,True,0.00035575145512395254,COMPLETE
287,0.6358269274234771,2025-03-02 19:32:52.924722,2025-03-02 19:34:44.175630,0 days 00:01:51.250908,0.4912095377241525,0.5420010152627979,8,0.04319042777214259,0.08445601043669117,0.05785117237627935,0.010760559965909348,0.004750516813239071,0.060251104222071736,0.003970073058602872,30,16,0.0064170629944254685,0.16012745785380691,False,False,0.00047566322848150507,COMPLETE
288,0.6947253614664077,2025-03-02 19:34:44.184529,2025-03-02 19:36:16.214403,0 days 00:01:32.029874,0.47538492131104726,0.5134402104098558,8,0.003199198243453095,0.08798993660716713,0.06191528759966398,0.009345199694549226,0.0010750820247885395,0.06788229605406466,0.004874631214555443,29,14,0.009786960592254597,0.1682160117793836,False,True,0.00040255473900929284,COMPLETE
289,0.6747466385364533,2025-03-02 19:36:16.223440,2025-03-02 19:37:48.084490,0 days 00:01:31.861050,0.5289124985079612,0.5057603593099358,8,0.008055238501490557,0.0879347348538649,0.062366603382863935,0.008682218781929683,0.006577305636185417,0.062195388150293414,0.008242338729643368,29,14,0.010078132465935936,0.17140140500493187,False,True,0.0003802805019577691,COMPLETE
290,0.6889009296894073,2025-03-02 19:37:48.093601,2025-03-02 19:39:20.008421,0 days 00:01:31.914820,0.4443484765535327,0.5904487870509838,8,0.005109585043950348,0.09074752174278466,0.06539154385136656,0.009541445098073618,0.004155439343572227,0.0693156349234884,0.0049859022504027345,29,13,0.014200899483910567,0.1676715214289024,False,True,0.00029521804859473314,COMPLETE
291,0.5440354853868484,2025-03-02 19:39:20.017422,2025-03-02 19:40:52.348796,0 days 00:01:32.331374,0.5153757327678659,0.5507763184447971,8,0.00341432758735825,0.08255595350610291,0.06105547394981767,0.007276839961645631,0.002978095184365373,0.059381678314818234,0.005957093321059848,29,14,0.01207618258493488,0.1661656921531702,True,True,0.0002376005573988122,COMPLETE
292,0.6507203489542007,2025-03-02 19:40:52.358081,2025-03-02 19:42:24.348023,0 days 00:01:31.989942,0.469224563423595,0.4762921031521793,8,0.030519295657558093,0.08750807705849127,0.06418690567960758,0.0011223797241255292,0.008534326045992172,0.05486353528555125,0.006695534683597583,29,14,0.009311337743372014,0.1709717223910922,False,True,0.0003320138362631627,COMPLETE
293,0.6585764974355697,2025-03-02 19:42:24.357389,2025-03-02 19:43:57.693439,0 days 00:01:33.336050,0.4939645239753591,0.52946637306063,8,0.0600032349784768,0.08128806714034602,0.059333403768692165,0.010230649283233178,0.0010075202993018153,0.07526377746246266,0.000853495070754039,29,13,0.014621820388651542,0.17236687511077822,False,True,0.0003878646417312677,COMPLETE
294,0.6214381456375122,2025-03-02 19:43:57.702644,2025-03-02 19:45:36.566801,0 days 00:01:38.864157,0.5060107719377778,0.22766090104796732,8,0.0059131334368332615,0.0833067002276101,0.0668641611258887,0.01465042702265674,0.005116861414187677,0.0487642973721498,0.0019719961314314436,30,14,0.0111665117237188,0.17908613020941616,False,True,0.0002604649834897484,COMPLETE
295,0.6778240889310837,2025-03-02 19:45:36.575957,2025-03-02 19:47:08.526007,0 days 00:01:31.950050,0.48079545654379624,0.5134191912588498,8,0.009222835159929312,0.08498920859341823,0.06114288635335977,0.022454795895858377,0.003839859007026959,0.05846514328601367,0.0025610112859703756,29,13,0.018412118487330657,0.16454699007840945,False,True,0.00033832894581897174,COMPLETE
296,0.6588708251714706,2025-03-02 19:47:08.535221,2025-03-02 19:48:46.690137,0 days 00:01:38.154916,0.46262171703356586,0.5584862907929495,8,0.003917203257074051,0.0893501755148799,0.07878294564116413,0.007284036105266436,0.006645926925682647,0.05706582246906898,0.004349289988993106,30,14,0.022371849088146666,0.17801114523846864,False,True,0.00029596467433069107,COMPLETE
297,0.69382703602314,2025-03-02 19:48:46.699426,2025-03-02 19:50:24.714283,0 days 00:01:38.014857,0.4403465377122057,0.46033952972136294,8,0.0012646600920117493,0.08075075265059298,0.0627113093119424,0.01698859995844159,0.0031248349772950565,0.06734401944422955,0.0012869473485190653,30,13,0.01569439017119921,0.1749288745335032,False,True,0.0004134855441222446,COMPLETE
298,0.6626651018857956,2025-03-02 19:50:24.724490,2025-03-02 19:51:56.821812,0 days 00:01:32.097322,0.42924253493174397,0.46345981981812157,8,0.0012572183871856772,0.0827158120205902,0.06363992184800271,0.017764333385287934,0.005607871451736225,0.06826470318166884,0.0012823894967202475,29,13,0.016846931868050082,0.1694490931356503,False,True,0.0002420241375031595,COMPLETE
299,0.6741904973983764,2025-03-02 19:51:56.831113,2025-03-02 19:53:35.822407,0 days 00:01:38.991294,0.4342550061260959,0.4819002465037472,8,0.0026611030052194956,0.08558737228058107,0.06752845947830431,0.01623846724883701,0.0028705924683964583,0.06630881534546733,0.0009157361842335493,30,13,0.015953760791211632,0.1750123358230053,False,True,0.00010313959613265634,COMPLETE
300,0.5508315920829773,2025-03-02 19:53:35.831692,2025-03-02 19:55:14.661652,0 days 00:01:38.829960,0.44943922319060814,0.5064613836883335,8,0.005905587454694165,0.08091930490085153,0.06568232490263436,0.013928225663492496,0.0010270476885543174,0.0633114410638229,0.001101742941001855,30,14,0.020418824006342227,0.16206453151843583,False,True,0.00033929587949320047,COMPLETE
301,0.6941213995218276,2025-03-02 19:55:14.671997,2025-03-02 19:56:46.468880,0 days 00:01:31.796883,0.4413970934161537,0.49510969375457303,8,0.0011019246788390434,0.08636379831072477,0.06236541289624113,0.011908448432910298,0.004258602488232541,0.06057348402820603,0.0013641609473837258,29,13,0.01356759255511978,0.18031227972476577,False,True,0.0002789831950479278,COMPLETE
302,0.6862435311079025,2025-03-02 19:56:46.478490,2025-03-02 19:58:18.191126,0 days 00:01:31.712636,0.4399294248201649,0.4934298416353301,8,0.001068142379160235,0.09186601734739516,0.06223815774658308,0.010829171007186791,0.010651692410703401,0.061348230533080715,0.0014066600272354328,29,13,0.013707952598414593,0.18222890897470176,False,True,0.0002652088694131679,COMPLETE
303,0.6871093362569809,2025-03-02 19:58:18.200599,2025-03-02 19:59:49.904109,0 days 00:01:31.703510,0.44509996518615685,0.47415652873314085,8,0.0029126174913179028,0.08660273608946036,0.06390782527185586,0.012688841028567072,0.007290198897200019,0.05943250519779841,0.0016390412884436218,29,13,0.01714567958868165,0.17932852612882558,False,True,0.00021289961884920412,COMPLETE
304,0.6532737970352173,2025-03-02 19:59:49.913410,2025-03-02 20:01:29.063861,0 days 00:01:39.150451,0.4519122443564869,0.4559394379217465,8,0.0011155937981823707,0.08374221107912991,0.06145327122864197,0.01608778965323043,0.004671879449747887,0.07086856563284827,0.0012859737185411404,30,15,0.014711680759999225,0.16709924541865329,False,True,0.00030226515581130057,COMPLETE
305,0.6861499756574632,2025-03-02 20:01:29.073153,2025-03-02 20:03:00.739322,0 days 00:01:31.666169,0.41924162834992273,0.5391583025821695,8,0.004473637017286095,0.08914686613725674,0.05744035749755508,0.012404728027661613,0.008269886767491384,0.06062225701373573,0.0019850252588089873,29,13,0.01281222784955846,0.17434594993919328,False,True,0.00013340211932518284,COMPLETE
306,0.6655610084533692,2025-03-02 20:03:00.748844,2025-03-02 20:04:39.473303,0 days 00:01:38.724459,0.46336488095876593,0.4281687272874175,8,0.0025967463559117675,0.08708825745226091,0.059253361079940586,0.010040583574575596,0.004326441371817069,0.0643966103999143,0.0016140493160779169,30,14,0.011538277375710568,0.18296696629063305,False,True,0.00023377871802929127,COMPLETE
